Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL
2017-11-17,213.13494873046875,53.21885299682617,81.69951629638672,194.32000732421875,139.91737365722656,62.84968948364258,182.2400054931641,11.380000114440918,88.67866516113281,9.697484970092773,39.92211532592773,67.26089477539061,151.97378540039062,55.43999862670898,63.04208755493164,130.57099914550778,117.4369659423828,110.87000274658205,253.88999938964844,80.59962463378906,167.3324432373047,216.59083557128903,41.16533660888672,95.4621124267578,1035.8900146484377
2017-11-20,215.11427307128903,52.96023178100586,81.6907958984375,195.58999633789062,140.99476623535156,62.683006286621094,182.33999633789062,11.34000015258789,90.82437133789062,9.688346862792967,40.317291259765625,68.40486907958984,151.96437072753906,55.38000106811523,63.04209518432617,129.79452514648438,117.47418975830078,108.48999786376952,255.50999450683597,81.17497253417969,163.73468017578125,216.8998107910156,41.03553771972656,95.60507202148438,1034.6600341796877
2017-11-21,217.5303497314453,53.75525283813477,82.63336181640625,199.5800018310547,142.37997436523438,63.24188995361328,184.1499938964844,11.399999618530273,88.3409194946289,9.71576690673828,40.50773239135742,68.35600280761719,152.64157104492188,55.68000030517578,63.12792205810547,131.04069519042972,119.06531524658205,108.0500030517578,256.42999267578125,81.33101654052734,163.3041229248047,216.09849548339844,40.93354797363281,95.01421356201172,1050.300048828125
2017-11-22,216.28353881835938,53.44873428344727,82.4500961303711,198.8600006103516,141.5142364501953,63.86940383911133,182.8999938964844,11.369999885559082,89.02635955810547,9.761466026306152,40.49345016479492,67.16311645507811,152.0113983154297,55.68999862670898,62.54614639282226,129.65074157714844,118.12552642822266,107.5999984741211,254.3800048828125,81.09697723388672,167.28457641601562,214.13868713378903,40.97063446044922,94.63300323486328,1051.9200439453123
2017-11-24,216.09674072265625,53.76482772827149,82.66828918457031,199.7400054931641,142.0144500732422,64.74204254150389,184.4600067138672,11.380000114440918,88.63894653320312,9.770605087280273,40.469642639160156,67.81822967529297,151.95497131347656,55.790000915527344,62.374473571777344,131.38581848144528,117.97664642333984,108.61000061035156,254.75999450683597,80.8629150390625,166.0406951904297,214.3414306640625,40.99845886230469,94.42334747314452,1056.52001953125
2017-11-27,218.54367065429688,53.78398895263672,83.27922058105469,198.4499969482422,141.88938903808594,64.45770263671875,185.0,11.550000190734865,89.27470397949219,9.816307067871094,40.67913436889648,67.76930999755861,151.371826171875,55.349998474121094,62.336326599121094,130.59016418457028,118.38607025146484,107.75,262.42001342773443,81.0384521484375,164.9403076171875,213.7911529541016,41.36003875732422,94.73784637451172,1072.010009765625
2017-11-28,220.06597900390625,53.659461975097656,83.27922058105469,197.3300018310547,142.40884399414062,64.68321990966797,185.3999938964844,11.170000076293944,92.22501373291016,9.660923957824707,41.074302673339844,69.02086639404297,153.53509521484375,55.36000061035156,64.17704772949219,131.22283935546878,117.12059783935548,108.0999984741211,264.23001098632807,81.26274871826172,164.5001678466797,217.8072967529297,41.51765441894531,96.14826965332031,1063.2900390625
2017-11-29,222.28878784179688,53.23801040649414,83.62833404541016,194.1499938964844,141.3603057861328,60.800453186035156,176.85000610351562,10.829999923706056,99.2879409790039,9.697484970092773,41.51233291625977,67.16311645507811,152.95193481445312,55.34000015258789,65.91284942626953,126.48735809326172,118.14413452148438,107.37000274658205,258.3699951171875,80.88243865966797,168.1074676513672,225.1444396972656,41.62890625,97.52565002441406,1037.3800048828123
2017-11-30,227.07994079589844,53.99471664428711,84.58837127685547,194.83999633789062,142.37997436523438,61.1828498840332,181.47000122070312,10.890000343322754,100.33097839355469,9.670066833496094,41.72657775878906,67.70085906982422,153.3469696044922,55.77999877929688,65.97005462646484,128.75924682617188,118.2278823852539,109.80999755859376,260.8800048828125,82.05265808105469,166.32774353027344,230.99484252929688,41.82361602783203,98.19520568847656,1036.1700439453123
2017-12-01,225.22140502929688,53.62115097045898,84.06470489501953,194.6000061035156,140.99476623535156,60.75143051147461,179.52000427246094,10.729999542236328,98.62236785888672,9.752326011657717,41.70753479003906,67.16311645507811,152.0301971435547,55.790000915527344,63.81462478637695,126.6790771484375,119.74457550048828,108.95999908447266,254.07000732421875,82.48174285888672,162.60562133789062,225.93605041503903,41.56401443481445,98.61605834960938,1025.0699462890623
